country,country_code,year,adult_literacy_rate,youth_literacy_male,youth_literacy_female,region
Sub-Saharan Africa (WB),,2007,57.96338,74.22833,62.4056,
Sub-Saharan Africa (WB),,2008,58.28565,74.385,62.81743,
Sub-Saharan Africa (WB),,2009,58.75711,74.77022,63.27435,
Sub-Saharan Africa (WB),,2010,59.43254,75.36194,64.61118,
Sub-Saharan Africa (WB),,2011,60.91714,76.54916,67.10008,
Sub-Saharan Africa (WB),,2012,62.14601,77.78892,68.62974,
Sub-Saharan Africa (WB),,2013,62.99641,78.56353,69.69256,
Sub-Saharan Africa (WB),,2014,63.68724,78.85027,70.56996,
Sub-Saharan Africa (WB),,2015,64.28751,79.20958,71.43871,
Sub-Saharan Africa (WB),,2016,64.87826,79.42151,72.32338,
Sub-Saharan Africa (WB),,2017,65.2303,79.71815,73.15344,
Sub-Saharan Africa (WB),,2018,66.81657,80.56685,74.57623,
Sub-Saharan Africa (WB),,2019,67.44165,80.64873,74.9221,
Sub-Saharan Africa (WB),,2020,67.62379,80.71279,75.10625,
Sub-Saharan Africa (WB),,2021,67.61568,80.82516,75.47069,
Sub-Saharan Africa (WB),,2022,67.93573,80.98119,75.84205,
Sub-Saharan Africa (WB),,2023,68.19624,81.09069,76.12796,
Sudan,SDN,2000,61.0,86.0,72.0,Africa
Sudan,SDN,2008,54.0,69.0,63.0,Africa
Suriname,SUR,2004,90.0,96.0,94.0,South America
Suriname,SUR,2008,95.0,99.0,99.0,South America
Suriname,SUR,2010,95.0,98.0,99.0,South America
Suriname,SUR,2012,93.0,98.0,97.0,South America
Suriname,SUR,2018,,97.44166,97.9577,South America
Syria,SYR,2002,83.0,97.0,93.0,Asia
Syria,SYR,2004,81.0,95.0,90.0,Asia
Syria,SYR,2021,94.0,98.0,98.0,Asia
Tajikistan,TJK,2000,99.0,100.0,100.0,Asia
Tajikistan,TJK,2017,,100.0,96.42241,Asia
Tanzania,TZA,2002,69.0,81.0,76.0,Africa
Tanzania,TZA,2012,78.0,87.0,85.0,Africa
Tanzania,TZA,2015,78.0,87.0,85.0,Africa
Tanzania,TZA,2022,,88.81121,85.12921,Africa
Thailand,THA,2000,93.0,98.0,98.0,Asia
Thailand,THA,2005,94.0,98.0,98.0,Asia
Thailand,THA,2010,96.0,97.0,97.0,Asia
Thailand,THA,2013,94.0,98.0,99.0,Asia
Thailand,THA,2015,93.0,98.0,98.0,Asia
Thailand,THA,2016,91.9814,97.36126,97.63726,Asia
Thailand,THA,2018,94.0,98.0,99.0,Asia
Thailand,THA,2019,91.26915,98.46694,98.57724,Asia
Thailand,THA,2022,91.09987,97.94499,98.42796,Asia
Togo,TGO,2000,53.0,84.0,64.0,Africa
Togo,TGO,2006,57.0,85.0,68.0,Africa
Togo,TGO,2009,57.0,88.0,75.0,Africa
Togo,TGO,2011,60.0,87.0,73.0,Africa
Togo,TGO,2014,,88.61,67.68,Africa
Togo,TGO,2015,64.0,90.0,78.0,Africa
Togo,TGO,2017,,89.43568,74.7365,Africa
Togo,TGO,2019,67.0,92.0,84.0,Africa
Togo,TGO,2022,72.59589,93.32553,87.65002,Africa
Tonga,TON,1996,99.0,99.0,99.0,Oceania
Tonga,TON,2006,99.0,99.0,100.0,Oceania
Tonga,TON,2011,99.0,99.0,100.0,Oceania
Tonga,TON,2016,97.0,98.0,98.0,Oceania
Tonga,TON,2019,91.05162,99.91556,99.87335,Oceania
Trinidad and Tobago,TTO,1990,97.0,99.0,99.0,North America
Trinidad and Tobago,TTO,2022,,89.05,99.7281,North America
Tunisia,TUN,2004,74.0,96.0,92.0,Africa
Tunisia,TUN,2007,77.0,98.0,95.0,Africa
Tunisia,TUN,2008,78.0,98.0,95.0,Africa
Tunisia,TUN,2010,79.0,98.0,96.0,Africa
Tunisia,TUN,2011,80.0,98.0,96.0,Africa
Tunisia,TUN,2012,80.0,98.0,96.0,Africa
Tunisia,TUN,2014,79.0,97.0,96.0,Africa
Tunisia,TUN,2018,79.47511,98.38471,97.53666,Africa
Tunisia,TUN,2019,81.0,97.0,97.0,Africa
Tunisia,TUN,2021,83.68263,98.83691,99.05225,Africa
Tunisia,TUN,2023,86.24682,98.1943,98.12705,Africa
Turkey,TUR,1990,79.0,97.0,88.0,Asia
Turkey,TUR,2004,87.0,98.0,93.0,Asia
Turkey,TUR,2005,88.0,98.0,94.0,Asia
Turkey,TUR,2006,88.0,98.0,94.0,Asia
Turkey,TUR,2007,89.0,99.0,94.0,Asia
Turkey,TUR,2009,91.0,99.0,97.0,Asia
Turkey,TUR,2010,93.0,99.0,97.0,Asia
Turkey,TUR,2011,94.0,99.0,98.0,Asia
Turkey,TUR,2012,95.0,100.0,98.0,Asia
Turkey,TUR,2013,95.0,100.0,99.0,Asia
Turkey,TUR,2014,95.0,100.0,99.0,Asia
Turkey,TUR,2015,96.0,100.0,99.0,Asia
Turkey,TUR,2016,96.0,100.0,99.0,Asia
Turkey,TUR,2017,96.0,100.0,100.0,Asia
Turkey,TUR,2018,,100.0,98.8,Asia
Turkey,TUR,2019,97.0,100.0,100.0,Asia
Turkey,TUR,2021,97.0,100.0,100.0,Asia
Turkey,TUR,2022,,92.57,91.87,Asia
Turkmenistan,TKM,1995,99.0,100.0,100.0,Asia
Turks and Caicos Islands,TCA,2020,,99.88,100.0,North America
Tuvalu,TUV,2019,,99.09656,98.50764,Oceania
Uganda,UGA,1991,56.0,77.0,63.0,Africa
Uganda,UGA,2002,68.0,86.0,76.0,Africa
Uganda,UGA,2006,71.0,87.0,81.0,Africa
Uganda,UGA,2010,73.0,90.0,85.0,Africa
Uganda,UGA,2012,70.0,86.0,82.0,Africa
Uganda,UGA,2016,69.10132,81.41776,78.18981,Africa
Ukraine,UKR,2001,99.0,100.0,100.0,Europe
United Arab Emirates,ARE,2005,90.0,94.0,97.0,Asia
United Arab Emirates,ARE,2019,98.0,98.0,99.0,Asia
United Arab Emirates,ARE,2021,98.0,100.0,100.0,Asia
United Arab Emirates,ARE,2022,98.0,100.0,100.0,Asia
United Arab Emirates,ARE,2023,98.0,100.0,100.0,Asia
Upper-middle-income countries,,1990,81.04114,95.47237,91.73029,
Upper-middle-income countries,,1991,81.58651,95.69874,92.20113,
Upper-middle-income countries,,1992,82.15758,95.88485,92.61763,
Upper-middle-income countries,,1993,82.6979,96.0724,93.00922,
Upper-middle-income countries,,1994,83.23142,96.25916,93.42463,
Upper-middle-income countries,,1995,83.80124,96.46448,93.88871,
Upper-middle-income countries,,1996,84.31269,96.55877,94.25958,
Upper-middle-income countries,,1997,88.7168,97.60968,96.68306,
Upper-middle-income countries,,1998,89.1177,97.6549,96.80286,
Upper-middle-income countries,,1999,89.47645,97.70646,96.97013,
Upper-middle-income countries,,2000,89.87667,97.79391,97.0581,
Upper-middle-income countries,,2001,90.19642,97.85461,97.19832,
Upper-middle-income countries,,2002,90.54139,97.99065,97.38526,
Upper-middle-income countries,,2003,90.98183,98.2334,97.6757,
Upper-middle-income countries,,2004,91.3237,98.30662,97.84007,
Upper-middle-income countries,,2005,91.58416,98.38385,97.96663,
Upper-middle-income countries,,2006,91.86817,98.24177,97.81661,
Upper-middle-income countries,,2007,92.87729,98.41625,98.09707,
Upper-middle-income countries,,2008,93.30886,98.77105,98.53875,
Upper-middle-income countries,,2009,93.40503,98.41689,98.16295,
Upper-middle-income countries,,2010,93.60919,98.39964,98.20577,
Upper-middle-income countries,,2011,93.75011,98.40447,98.20221,
Upper-middle-income countries,,2012,93.99739,98.44543,98.25984,
Upper-middle-income countries,,2013,94.06516,98.41508,98.26575,
Upper-middle-income countries,,2014,94.41684,98.53498,98.37738,
Upper-middle-income countries,,2015,94.53935,98.51003,98.35668,
Upper-middle-income countries,,2016,94.76116,98.51744,98.38106,
Upper-middle-income countries,,2017,94.77168,98.37493,98.27023,
Upper-middle-income countries,,2018,94.92602,98.38033,98.28093,
Upper-middle-income countries,,2019,95.21391,98.49624,98.39383,
Upper-middle-income countries,,2020,95.32048,98.49807,98.40296,
Upper-middle-income countries,,2021,95.35308,98.46274,98.39409,
Upper-middle-income countries,,2022,95.49537,98.46457,98.40409,
Upper-middle-income countries,,2023,95.61952,98.43889,98.39037,
Uruguay,URY,1996,97.0,98.0,99.0,South America
Uruguay,URY,2006,98.0,98.0,99.0,South America
Uruguay,URY,2007,98.0,98.0,99.0,South America
Uruguay,URY,2008,98.0,98.6,99.2,South America
Uruguay,URY,2009,98.0,98.6,99.3,South America
Uruguay,URY,2010,98.0,98.4,99.2,South America
Uruguay,URY,2011,98.0,98.6,99.1,South America
Uruguay,URY,2012,98.0,98.6,99.3,South America
Uruguay,URY,2013,98.0,98.6,99.3,South America
Uruguay,URY,2014,98.0,98.3,99.4,South America
Uruguay,URY,2015,99.0,98.6,99.2,South America
Uruguay,URY,2016,99.0,98.9,99.4,South America
Uruguay,URY,2017,99.0,98.6,99.3,South America
Uruguay,URY,2018,99.0,98.6,99.2,South America
Uruguay,URY,2019,99.0,98.7,99.3,South America
Uruguay,URY,2021,,99.1,99.2,South America
Uruguay,URY,2022,99.0,98.9,99.4,South America
Uruguay,URY,2023,,98.7,99.4,South America
Uzbekistan,UZB,2000,99.0,100.0,100.0,Asia
Uzbekistan,UZB,2013,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2014,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2015,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2016,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2018,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2019,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2021,100.0,100.0,100.0,Asia
Uzbekistan,UZB,2022,100.0,100.0,100.0,Asia
Vanuatu,VUT,1999,74.0,,,
Vanuatu,VUT,2023,87.96032,93.36447,94.51224,Oceania
Venezuela,VEN,1990,90.0,95.0,96.0,South America
Venezuela,VEN,2000,,96.9,98.2,South America
Venezuela,VEN,2001,93.0,97.0,98.3,South America
Venezuela,VEN,2002,,97.2,98.4,South America
Venezuela,VEN,2003,,97.2,98.5,South America
Venezuela,VEN,2004,,97.7,98.6,South America
Venezuela,VEN,2005,,97.6,98.5,South America
Venezuela,VEN,2006,,97.8,98.8,South America
Venezuela,VEN,2007,95.0,98.0,98.8,South America
Venezuela,VEN,2008,,98.1,98.9,South America
Venezuela,VEN,2009,96.0,98.3,98.8,South America
Venezuela,VEN,2010,,98.1,98.8,South America
Venezuela,VEN,2011,95.0,98.3,99.0,South America
Venezuela,VEN,2012,,98.6,99.1,South America
Venezuela,VEN,2013,,98.5,98.9,South America
Venezuela,VEN,2014,,98.6,99.2,South America
Venezuela,VEN,2015,97.0,99.0,99.0,South America
Venezuela,VEN,2016,97.0,98.0,99.0,South America
Vietnam,VNM,1999,90.0,95.0,94.0,Asia
Vietnam,VNM,2000,90.0,96.0,94.0,Asia
Vietnam,VNM,2009,94.0,97.0,97.0,Asia
Vietnam,VNM,2019,96.0,99.0,99.0,Asia
Vietnam,VNM,2020,,97.48152,98.96916,Asia
Vietnam,VNM,2022,96.0,99.0,99.0,Asia
World,OWID_WRL,1990,74.90702,87.31748,78.86351,
World,OWID_WRL,1991,75.28651,87.43884,79.24219,
World,OWID_WRL,1992,75.69432,87.67215,79.55118,
World,OWID_WRL,1993,76.10245,87.92209,79.79938,
World,OWID_WRL,1994,76.50147,88.03336,80.19295,
World,OWID_WRL,1995,76.91185,88.14821,80.59619,
World,OWID_WRL,1996,77.29632,88.23841,80.9904,
World,OWID_WRL,1997,79.28844,88.7176,82.21442,
World,OWID_WRL,1998,80.4687,89.70054,82.80887,
World,OWID_WRL,1999,80.806,89.85753,83.27845,
World,OWID_WRL,2000,80.97923,89.84021,83.30813,
World,OWID_WRL,2001,81.28601,89.94985,83.82793,
World,OWID_WRL,2002,81.64019,90.38558,84.33525,
World,OWID_WRL,2003,82.11429,90.82547,84.83368,
World,OWID_WRL,2004,82.44728,90.99728,85.37423,
World,OWID_WRL,2005,82.45476,91.38889,85.40587,
World,OWID_WRL,2006,82.42529,90.91807,85.46435,
World,OWID_WRL,2007,83.01185,91.08644,86.00191,
World,OWID_WRL,2008,83.38555,91.41756,86.55271,
World,OWID_WRL,2009,83.60871,91.40515,86.77014,
World,OWID_WRL,2010,84.2272,91.80122,87.23128,
World,OWID_WRL,2011,84.41082,91.86451,87.70053,
World,OWID_WRL,2012,84.60142,92.09037,88.10454,
World,OWID_WRL,2013,84.90313,92.42617,88.67801,
World,OWID_WRL,2014,85.28642,92.55024,89.10535,
World,OWID_WRL,2015,85.67891,92.69437,89.52198,
World,OWID_WRL,2016,86.00014,92.76739,89.83617,
World,OWID_WRL,2017,86.17703,92.85626,90.04203,
World,OWID_WRL,2018,86.43751,92.88166,90.12206,
World,OWID_WRL,2019,86.54794,93.74094,90.9163,
World,OWID_WRL,2020,86.74748,93.77812,91.07546,
World,OWID_WRL,2021,86.92754,93.83333,91.26919,
World,OWID_WRL,2022,87.15536,93.8974,91.50098,
World,OWID_WRL,2023,87.35603,93.93184,91.67273,
Yemen,YEM,1994,37.0,83.0,35.0,Asia
Yemen,YEM,2023,,61.76,76.91698,Asia
Zambia,ZMB,1990,65.0,67.0,66.0,Africa
Zambia,ZMB,1999,68.0,73.0,66.0,Africa
Zambia,ZMB,2002,69.0,78.0,66.0,Africa
Zambia,ZMB,2010,83.0,91.0,87.0,Africa
Zambia,ZMB,2018,71.1323,82.44786,72.90992,Africa
Zimbabwe,ZWE,1992,84.0,97.0,94.0,Africa
Zimbabwe,ZWE,2019,93.22755,90.77383,94.2159,Africa
